repo,metadata
github.com/marko-knoebl/rehype-inline,num_dependents_deps.dev:0
github.com/Jawnkuin/electron-window-redux,num_dependents_deps.dev:0
github.com/wpfpizicai/gulp-md5-plus,num_dependents_deps.dev:0
github.com/vpubchain/vpubcore-lib,num_dependents_deps.dev:0
github.com/cofdev0/peer-up,num_dependents_deps.dev:0
github.com/evleria/cats-app,num_dependents_deps.dev:0
github.com/viisar/brew,
github.com/cameronperera/web-service,num_dependents_deps.dev:0
github.com/sclabs/iceflow,
github.com/jassg/jassg-core,num_dependents_deps.dev:0
github.com/seek-oss/renovate-config-seek,num_dependents_deps.dev:0
github.com/deyihu/maptalks-awesome-markers,num_dependents_deps.dev:0
github.com/farizdotid/DAFTAR-API-LOKAL-INDONESIA,criticality_score:0.399310
github.com/denar90/tv-uploader-cli,num_dependents_deps.dev:0
github.com/umaumax/goecho,num_dependents_deps.dev:0
github.com/MagicWeirdo/catalysis,num_dependents_deps.dev:0
github.com/fedeghe/malta-js-uglify,num_dependents_deps.dev:0
github.com/bitcraze/crazyflie-lib-python,
github.com/vemel/logchange,
github.com/vovkasm/react-google-maps-api,num_dependents_deps.dev:0
github.com/selbyk/session,num_dependents_deps.dev:0
github.com/ArkerLabs/event-sourcing-nestjs,num_dependents_deps.dev:0
github.com/pulsarteam/pulsar,num_dependents_deps.dev:0
github.com/awaigand/Lunicode.js,num_dependents_deps.dev:0
github.com/lrembacz/v-resizable-core,num_dependents_deps.dev:0
github.com/torrua/callbaker,
github.com/ozonep/react-monaco-hooks,num_dependents_deps.dev:0
github.com/javiercejudo/remove-whitespace,num_dependents_deps.dev:0
github.com/qalgebra/qalgebra,
github.com/oliverlorenz/repo-baseline-ruleset-plugins,num_dependents_deps.dev:0
github.com/mckinnonn/-algorithmbook,num_dependents_deps.dev:0
github.com/rtoshiro/PopoverView,num_dependents_deps.dev:0
github.com/SOTETO/heureka-widget-navigation-2021,num_dependents_deps.dev:0
github.com/pbnjay/grate,num_dependents_deps.dev:0
github.com/paolopaolopaolo/ascii_text_generator,
github.com/mishbahr/django-users2,
github.com/Lwdthe1/tabber,num_dependents_deps.dev:0
github.com/TRI-AMDD/beep,
github.com/jcoreio/fiber-sleep,num_dependents_deps.dev:0
github.com/gears/gears-uglifyjs,
github.com/gussamer/fflib-apex-common,num_dependents_deps.dev:0
github.com/trs/shift-code-redeemer,
github.com/xlate/jsonapi-rvp,num_dependents_deps.dev:0
github.com/newebio/neweb-example-routing,num_dependents_deps.dev:0
github.com/sandrinodimattia/azure-functions-auth0,num_dependents_deps.dev:0
github.com/nkhdo/kaid.table,num_dependents_deps.dev:0
github.com/hustcc/size-sensor,num_dependents_deps.dev:794
github.com/crypto-browserify/pbkdf2-compat,
github.com/julietpapa/gnu_proj,num_dependents_deps.dev:0
github.com/42BV/fixie,num_dependents_deps.dev:0
github.com/subiz/userclient,num_dependents_deps.dev:0
github.com/varcat/toolkit_js,num_dependents_deps.dev:0
github.com/tomi77/node-libmemcached,num_dependents_deps.dev:0
github.com/sirixdb/sirix-typescript-client,num_dependents_deps.dev:0
github.com/sho-yamane/vue-resize-handle,num_dependents_deps.dev:0
github.com/gusworks/jsdefer,num_dependents_deps.dev:0
github.com/riversun/JSFrame.js,num_dependents_deps.dev:0
github.com/Zabanaa/wypy,
github.com/gaven/flexistyl,num_dependents_deps.dev:0
github.com/wamuir/go-xslt,num_dependents_deps.dev:0
github.com/cjbassi/i3-workspace-groups,num_dependents_deps.dev:0
github.com/jimmyd-be/Renson-endura-delta-library,
github.com/grrowl/ts-transformer-imports,num_dependents_deps.dev:0
github.com/ivanovnvgo/ivanovnvgo,num_dependents_deps.dev:0
github.com/Bit-a-Bit-gh/yaml2sql,
github.com/glebbash/bx-cli,num_dependents_deps.dev:0
github.com/hosting-de-labs/go-crisp,num_dependents_deps.dev:0
github.com/thinking-github/nbone-sysconf,num_dependents_deps.dev:0
github.com/beyondlov1/mybatis-plus-batch-support,num_dependents_deps.dev:0
github.com/jackmaney/k-means-plus-plus-pandas,
github.com/gazoakley/nodemailer-smime,num_dependents_deps.dev:0
github.com/oarepo/oarepo,
github.com/drinksober/django-cas,
github.com/itzmanish/slatomate,num_dependents_deps.dev:0
github.com/fujimakishouten/karmia-storage-adapter-mongodb,num_dependents_deps.dev:0
github.com/bariis/microservices-demo,num_dependents_deps.dev:0
github.com/femoio/jdk7-support,num_dependents_deps.dev:2
github.com/google/googlemock,Google
github.com/kvnjng/selenium-ide-js-converter,num_dependents_deps.dev:0
github.com/haraldrudell/ECMAScript2049,num_dependents_deps.dev:0
github.com/stdlib-js/stats-base-dists-rayleigh,num_dependents_deps.dev:1
github.com/katajakasa/aiohttp-spyne,
github.com/acsaadk/proton-quark-twilio,num_dependents_deps.dev:0
github.com/hfahrudin/facex,
github.com/thinca/gas-feed,num_dependents_deps.dev:0
github.com/ismorozs/stoclog,num_dependents_deps.dev:0
github.com/leftstick/Sero-cli,num_dependents_deps.dev:0
github.com/prozacchiwawa/elm-basic-compile,num_dependents_deps.dev:0
github.com/webappdevelp/vue-cli-plugin-createcomp,num_dependents_deps.dev:0
github.com/agoragames/bettertabs,num_dependents_deps.dev:0
github.com/musecz/ng2-ring-chart,num_dependents_deps.dev:0
github.com/pxsalehi/simple-sink,num_dependents_deps.dev:0
github.com/gritt/maskada,num_dependents_deps.dev:0
github.com/marcusedu/MSChat,num_dependents_deps.dev:0
github.com/googleapis/python-spanner-django,"Google,num_dependents_deps.dev:0"
github.com/KaiWedekind/intellect.js,num_dependents_deps.dev:0
github.com/svivekvarma/vOverlay,num_dependents_deps.dev:0
github.com/tricode/social-share-magnolia,num_dependents_deps.dev:0
github.com/totopsy/react-element-to-jsx-string,num_dependents_deps.dev:0
github.com/vkhv/is-svg-exstension,num_dependents_deps.dev:0
github.com/joinflux/firebase-analytics,num_dependents_deps.dev:0
github.com/thiaguten/rx-mqtt,num_dependents_deps.dev:0
github.com/aweiu/setPromiseInterval,num_dependents_deps.dev:0
github.com/macrow/react-aliplayer,num_dependents_deps.dev:0
github.com/ev1stensberg/seafret,num_dependents_deps.dev:0
github.com/jameszcm007/ngxs-echarts,num_dependents_deps.dev:0
github.com/peterhil/ngrammy,num_dependents_deps.dev:0
github.com/jsreport/jsreport-docxtemplater,num_dependents_deps.dev:0
github.com/exponentjs/exponent-server-sdk-node,num_dependents_deps.dev:0
github.com/itinance/sql-schema-lite,num_dependents_deps.dev:0
github.com/SenhorBardell/blueprints,num_dependents_deps.dev:0
github.com/frascoweb/frasco-search,
github.com/Oyang90/vue-picker-model,num_dependents_deps.dev:0
github.com/buildingblocks/node-combine-mq,num_dependents_deps.dev:0
github.com/owlint/maestro,num_dependents_deps.dev:0
github.com/ericfong/dotql,num_dependents_deps.dev:0
github.com/kristianmandrup/ai-core,num_dependents_deps.dev:0
github.com/chrisuehlinger/stylevision,num_dependents_deps.dev:0
github.com/adrienemery/lnd-grpc-client,
github.com/maleSun/npm,num_dependents_deps.dev:0
github.com/bosonic/bosonic,num_dependents_deps.dev:6
github.com/vprusso/toqito,
github.com/one-more/falx-redux-devtools,num_dependents_deps.dev:0
github.com/schapirama/logworm_client,num_dependents_deps.dev:0
github.com/plone/zodbverify,
github.com/ChaitanyaQA/testlink-api-client,num_dependents_deps.dev:0
github.com/eclipse-ee4j/ejb-api,num_dependents_deps.dev:8922
github.com/jacwright/typewriter,num_dependents_deps.dev:0
github.com/annot8/annot8,num_dependents_deps.dev:1202
github.com/soorena110/web-trace,num_dependents_deps.dev:0
github.com/ebukari/pypic,
github.com/worldmaker18349276/K-AIKO,
github.com/wandergis/arcgis-echarts,num_dependents_deps.dev:0
github.com/FloatingGhost/MISP-STIX-Converter,
github.com/makotot/get-assemble-partial-name,num_dependents_deps.dev:0
github.com/xupeng/cozydb,
github.com/webfactory/michelangelo#gemeinsamer-bundesausschuss,
github.com/gitfu/cuei,num_dependents_deps.dev:0
github.com/Julian/Great,
github.com/edxml/sdk,
github.com/nats-io/prometheus-nats-exporter,num_dependents_deps.dev:0
github.com/anubhav7495/Autogit,num_dependents_deps.dev:0
github.com/unional/clibuilder-plugin-dummy,num_dependents_deps.dev:0
github.com/kukkar/mta-hosting-optimizer,num_dependents_deps.dev:0
github.com/dfinity/wasm-persist,num_dependents_deps.dev:0
github.com/whereismyjetpack/ktpl,
github.com/mirkovw/dc-upload,num_dependents_deps.dev:0
github.com/SafireBlue/translation-checker,num_dependents_deps.dev:4
github.com/usnistgov/core_explore_keyword_registry_app,
github.com/EOS-Nation/eos-common,num_dependents_deps.dev:0
github.com/ragingwind/grunt-crisper,num_dependents_deps.dev:0
github.com/eemeli/IntlPluralRules,num_dependents_deps.dev:0
github.com/tyom/stratum,num_dependents_deps.dev:0
github.com/xuren87/node-red-contrib-kafkanode,num_dependents_deps.dev:0
github.com/d-fischer/rate-limiter,num_dependents_deps.dev:48
github.com/tjanczuk/git-azure,num_dependents_deps.dev:0
github.com/retog/rdf-serializer-n3-browser,num_dependents_deps.dev:0
github.com/vutran/affixed,num_dependents_deps.dev:0
github.com/nodejayes/action-transport-layer-proof-todolist-backend,num_dependents_deps.dev:0
github.com/jherico/java-math,num_dependents_deps.dev:0
github.com/johnssimon007/loganalyzer,num_dependents_deps.dev:0
github.com/eHealthAfrica/json-clay,num_dependents_deps.dev:0
github.com/zhangjie2012/gotest-demo,num_dependents_deps.dev:0
github.com/vidiff/vidiff-npm-package,num_dependents_deps.dev:0
github.com/nodefluent/node-sinek,"criticality_score:0.389760,num_dependents_deps.dev:84"
github.com/dfrankland/pokemonsay,num_dependents_deps.dev:0
github.com/gemalto/flume,num_dependents_deps.dev:1
github.com/correl/typesafe-monads,
github.com/ekaputra07/django-sidebar,
github.com/oceanprotocol/dori,num_dependents_deps.dev:0
github.com/avianey/bolts-api-android-maven,num_dependents_deps.dev:1
github.com/cycle263/create-kry-umi,num_dependents_deps.dev:0
github.com/docker-library/mariadb,criticality_score:0.444930
github.com/pptik/galileo,num_dependents_deps.dev:0
github.com/pwwang/pipen,
github.com/amireh/zerohub,num_dependents_deps.dev:0
github.com/theclinician/js-toolbelt,num_dependents_deps.dev:0
github.com/muellners/finscale-hipsters-generators,num_dependents_deps.dev:0
github.com/sparkfun/phant-meta-json,num_dependents_deps.dev:0
github.com/JeffreyCA/xumx,
github.com/hjertnes/redux-utils,num_dependents_deps.dev:0
github.com/aleutcss/tools.responsive,num_dependents_deps.dev:0
github.com/lordfriend/nya-bootstrap-select,num_dependents_deps.dev:0
github.com/xiechao06/react-rimple,num_dependents_deps.dev:0
github.com/soeint/eslint-config-soeint,num_dependents_deps.dev:0
github.com/akameco/jest-yaml-flat-transfrom,num_dependents_deps.dev:0
github.com/youngrok/djangox,
github.com/yogthos/puppeteer-service,num_dependents_deps.dev:0
github.com/stefspakman/fractal-twig-drupal-adapter,num_dependents_deps.dev:4
github.com/UXPin/uxpin-merge-tools,
github.com/zsimo/node-redis-retry-strategy,num_dependents_deps.dev:0
github.com/gaoxiaoliangz/better-redux-form,num_dependents_deps.dev:0
github.com/flo-pereira/redux-auth0,num_dependents_deps.dev:0
github.com/ashishmax31/6.824-distributedsystems,num_dependents_deps.dev:0
github.com/spirinvladimir/wordcount,num_dependents_deps.dev:0
github.com/srachat/ui,num_dependents_deps.dev:0
github.com/SmartBro/styleguide-js,
github.com/polpenaloza/aws-sync-n-invalidate,num_dependents_deps.dev:0
github.com/koreyou/word_embedding_loader,
github.com/srcarlos/las-converter,num_dependents_deps.dev:0
github.com/googleapis/nodejs-cloudbuild,"Google,num_dependents_deps.dev:0"
github.com/jaketrent/wonder,num_dependents_deps.dev:0
github.com/coroot/tcptracer,num_dependents_deps.dev:0
github.com/fakundo/preact-jss-hook,num_dependents_deps.dev:0
github.com/beenotung/url-router.ts,
github.com/ibm-watson-cxa/ea_react_native_module,num_dependents_deps.dev:0
github.com/0xjac/ERC1820,num_dependents_deps.dev:6
github.com/eclipse-ee4j/management-api,num_dependents_deps.dev:21
github.com/Gerhardk/i18n-that-works,
github.com/leoetlino/tmpk,
github.com/oom-components/particles,num_dependents_deps.dev:0
github.com/iwat/dyndump,num_dependents_deps.dev:0
github.com/Loracio/retrato-de-fases,
github.com/nginxinc/kubernetes-ingress,"criticality_score:0.555710,num_dependents_deps.dev:0"
github.com/nickb1080/poser-collection,num_dependents_deps.dev:0
github.com/siriusastrebe/syc,num_dependents_deps.dev:0
github.com/chmontgomery/load-common-gulp-tasks,num_dependents_deps.dev:0
github.com/cslarson/tinyxhr,num_dependents_deps.dev:0
github.com/dpontes/go-maps,num_dependents_deps.dev:0
github.com/firebaseco/pseudo,num_dependents_deps.dev:0
github.com/jpiechowka/go-file-server,num_dependents_deps.dev:0
github.com/liying-kwa/sutd-50.041-distributed-systems-and-computing-assignments,num_dependents_deps.dev:0
github.com/umijs/deps,num_dependents_deps.dev:88
github.com/bitfieldaudio/OTTO,criticality_score:0.308180
github.com/w8tcha/CKEditor-WordCount-Plugin,num_dependents_deps.dev:0
github.com/es-shims/is-nan,num_dependents_deps.dev:10534
github.com/openbankingnigeria/api,num_dependents_deps.dev:0
github.com/sinna94/light-bulb,num_dependents_deps.dev:0
github.com/sandhawke/mastodon-get-token,num_dependents_deps.dev:0
github.com/hisea/devise-bootstrap-views,num_dependents_deps.dev:0
github.com/futagoza/es-runtime,num_dependents_deps.dev:0
github.com/charlescsr/imgconvren,
github.com/process-engine/management_api_core,num_dependents_deps.dev:128
github.com/AlpineNow/python-alpine-api,
github.com/mmvo91/clustergrammer-react,num_dependents_deps.dev:0
github.com/caojs/right-parameters,num_dependents_deps.dev:0
github.com/StanleyDing/ccxt,num_dependents_deps.dev:0
github.com/gerdy/fis-command-server,num_dependents_deps.dev:0
github.com/uuau99999/jswiremock,
github.com/tomaka/rust-hl-lua,num_dependents_deps.dev:10
github.com/danibachar/kube-multi-cluster-managment,num_dependents_deps.dev:0
github.com/vincentbrison/android-easy-cache,num_dependents_deps.dev:0
github.com/MarkedBots/ChatBot-CE,num_dependents_deps.dev:0
github.com/genonullfree/minitar,num_dependents_deps.dev:0
github.com/adafruit/Adafruit_CircuitPython_BLE_BroadcastNet,
github.com/Inazuma110/snippets_resycler,num_dependents_deps.dev:0
github.com/2686685661/swordmeansoffer-2,num_dependents_deps.dev:0
github.com/w-rudolph/easy-api,
github.com/SKY-JING/merlion,num_dependents_deps.dev:0
github.com/LancerComet/random-jpn-emoji,num_dependents_deps.dev:0
github.com/scalaomg/scalaomg-core,num_dependents_deps.dev:0
github.com/cheivin/gorm-ext,num_dependents_deps.dev:0
github.com/jbeuckm/drupal-client,num_dependents_deps.dev:0
github.com/73VW/AutomaBot,
github.com/teunmooij/apollo-schema-extend,num_dependents_deps.dev:0
github.com/muxinc/media-chrome,num_dependents_deps.dev:4
github.com/topheman/delay-proxy,num_dependents_deps.dev:0
github.com/bbuecherl/esdoc-var-plugin,num_dependents_deps.dev:0
github.com/enw/boom,num_dependents_deps.dev:0
github.com/wzc-Seer/voidbots.api,
github.com/neo4j/graphql,num_dependents_deps.dev:0
github.com/djykissyou/chardetect,num_dependents_deps.dev:0
github.com/williamFalcon/pytorch-complex-tensor,
github.com/MarcCloud/monarch-routes,num_dependents_deps.dev:0
github.com/jdan/tinman,num_dependents_deps.dev:0
github.com/ForceCLI/force,"criticality_score:0.394150,num_dependents_deps.dev:2"
github.com/zfeidy/react_ui_components,
github.com/tcdl/newrelic-amqp-coffee,num_dependents_deps.dev:0
github.com/Sergio9815/myTimerJS,num_dependents_deps.dev:0
github.com/zikwall/use-localforage,num_dependents_deps.dev:0
github.com/adeelakram696/local-cache,num_dependents_deps.dev:0
github.com/nakorndev/cheese-sheet,num_dependents_deps.dev:0
github.com/stcjs/stc-localstorage-php,num_dependents_deps.dev:0
github.com/youtube/yt-direct-lite-iOS,Google
github.com/inceabdullah/queue-blocking,
github.com/anliting/cookie,num_dependents_deps.dev:0
github.com/jcoreio/react-router-fader,num_dependents_deps.dev:0
github.com/R-Wolf/CFD_A_library,
github.com/hegigj/dynamic-form-unizkm-hg,num_dependents_deps.dev:0
github.com/vvb/cowin_checker,num_dependents_deps.dev:0
github.com/mgl-coder/homework_4,num_dependents_deps.dev:0
github.com/PolicyEngine/OpenFisca-UK-Data,
github.com/WatersChurch/youtube_controller,num_dependents_deps.dev:0
github.com/goneri/python-dci,
github.com/klauscfhq/moviebox,
github.com/shuliqi/npm-,num_dependents_deps.dev:0
github.com/Tong-Huang/tcommand,num_dependents_deps.dev:0
github.com/GoogleCloudPlatform/inspec-gke-cis-benchmark,Google
github.com/mk29142/pooled-reverse-geocode,num_dependents_deps.dev:0
github.com/pixijs/pixi-particles,"criticality_score:0.384970,num_dependents_deps.dev:4"
github.com/galensheen/react-iframer,num_dependents_deps.dev:0
github.com/telefonicaid/tartare-logs,num_dependents_deps.dev:0
github.com/smokerbag/redmock,num_dependents_deps.dev:0
github.com/jvartanian94/firebaseui-web,num_dependents_deps.dev:0
github.com/giltayar/ecosystem-interop-loader,num_dependents_deps.dev:0
github.com/Wandalen/wFilesArchive,num_dependents_deps.dev:424
github.com/aclify/aclify,
github.com/mgonzalez1/mf-react-signature,num_dependents_deps.dev:0
github.com/PaulieScanlon/mdx-embed,num_dependents_deps.dev:68
github.com/python-pillow/Pillow,criticality_score:0.764270
github.com/xsolla/xsolla-sdk-java,num_dependents_deps.dev:0
github.com/chouandy/dotenv-exec,num_dependents_deps.dev:0
github.com/jsenv/jsenv-github-pull-request-lighthouse-impact,num_dependents_deps.dev:0
github.com/jimmed/ink-router,num_dependents_deps.dev:0
github.com/Magicwager/proxy-mock-middleware,
github.com/node-ts/ddd,num_dependents_deps.dev:0
github.com/benjycui/bisheng-theme-one,num_dependents_deps.dev:0
github.com/SteveAtSentosa/ferr,num_dependents_deps.dev:0
github.com/betterez/btrz-support-agent,num_dependents_deps.dev:0
github.com/samarmohan/geometric-shapes-1300,num_dependents_deps.dev:0
github.com/yousung/neis-school-list,num_dependents_deps.dev:0
github.com/thecloudmethod/observedb-client,num_dependents_deps.dev:0
github.com/rraallvv/public-address-validator,num_dependents_deps.dev:0
github.com/demirkartal/eaglejs,num_dependents_deps.dev:0
github.com/czzarr/blkdat-parser,num_dependents_deps.dev:0
github.com/packagestats/sql-escape,num_dependents_deps.dev:6
github.com/darkwhale/dailylog,
github.com/kaw2k/functionalib,num_dependents_deps.dev:0
github.com/shakyShane/cl-strings,num_dependents_deps.dev:38
github.com/VoxelMC/foxlib,num_dependents_deps.dev:0
github.com/RealGeeks/lead_router.py,
github.com/foo4u/tiny-http-client,num_dependents_deps.dev:0
github.com/chuwt/eth-tx-monitor,num_dependents_deps.dev:0
github.com/nextcloud/calendar-js,num_dependents_deps.dev:0
github.com/gajus/yeehaw,num_dependents_deps.dev:0
github.com/Palash90/ganit,num_dependents_deps.dev:0
github.com/coyove/sc45,num_dependents_deps.dev:0
github.com/ORESoftware/typescript-library-skeleton,num_dependents_deps.dev:48
github.com/tomswinburne/PyGT,
github.com/dhaulagiri/ember-cli-twitter-typeahead,
github.com/connyay/ovirt-console,num_dependents_deps.dev:0
github.com/3stack-software/nv,
github.com/django-advance-utils/expression-builder,
github.com/bolasblack/gulp-angular-cloak,num_dependents_deps.dev:0
github.com/ags131/screeps,num_dependents_deps.dev:0
github.com/Ragnarok540/astspy,
github.com/zyradyl/thothclient,
github.com/mixaildudin/reduplicator,num_dependents_deps.dev:0
github.com/vlingo/vlingo-scooter,num_dependents_deps.dev:0
github.com/parasha/vue_ios_postion_fix,num_dependents_deps.dev:0
github.com/lamansky/weakable,num_dependents_deps.dev:68
github.com/dariopb/service_fabric_plugin,num_dependents_deps.dev:0
github.com/sslash/newRctFile,num_dependents_deps.dev:0
github.com/jamesreggio/apollo-cache-persist,num_dependents_deps.dev:0
github.com/patterncat/springboot-qrcode,num_dependents_deps.dev:0
github.com/abradle/biojava-spark,num_dependents_deps.dev:0
github.com/taoyuan/path-rewriter,num_dependents_deps.dev:0
github.com/Grahack/react-mathjax,num_dependents_deps.dev:0
github.com/grenudi-js-modules/logger,num_dependents_deps.dev:0
github.com/azizahonohunova/wallet,num_dependents_deps.dev:0
github.com/bendrucker/google-places-browser,num_dependents_deps.dev:0
github.com/the-labo/the-icon,num_dependents_deps.dev:180
github.com/smoczynskicitiz/react-big-scheduler,num_dependents_deps.dev:0
github.com/AlCalzone/pak,num_dependents_deps.dev:28
github.com/countnazgul/enigma-mixin,num_dependents_deps.dev:0
github.com/attackonryan/higherjs,num_dependents_deps.dev:0
github.com/SniperAK/react-native-scenes,num_dependents_deps.dev:0
github.com/stendahls/libravatar-server,num_dependents_deps.dev:0
github.com/xyzget/du-vue-strap,num_dependents_deps.dev:0
github.com/josselinbuils/hooks,
github.com/omermorad/nestjs-pact,num_dependents_deps.dev:0
github.com/qard/better-emit-stream,num_dependents_deps.dev:0
github.com/multiformats/py-multiaddr,
github.com/dpjanes/iotdb-links,num_dependents_deps.dev:6
github.com/timotk/tweakers,
github.com/vermaslal/mylogger,num_dependents_deps.dev:0
github.com/targetblank/micropython_ahtx0,
github.com/shmoop207/appolo-promise-queue,num_dependents_deps.dev:0
github.com/lorenesta/configjs,num_dependents_deps.dev:0
github.com/MartinThoma/hwrt,
github.com/mgatti09/twittor_backend,num_dependents_deps.dev:0
github.com/fazil2003/easydsi,
github.com/zhouhuafei/zhf.cookie,num_dependents_deps.dev:0
github.com/outtalinenomad/currencies,num_dependents_deps.dev:0
github.com/Oktopost/plankton-array,
github.com/andytwoods/pychonk,
github.com/ElonXun/react-render-portal,num_dependents_deps.dev:0
github.com/kaliSaada/react-native-kali-components,num_dependents_deps.dev:0
github.com/briandowns/lakota,num_dependents_deps.dev:0
github.com/JunoLab/Weave.jl,criticality_score:0.445720
github.com/pzuraq/ember-class-constructor-fix,num_dependents_deps.dev:0
github.com/saternius/WebArticleScrape,num_dependents_deps.dev:0
github.com/cnwhy/GBK.js,
github.com/kariminf/JsLingua,num_dependents_deps.dev:0
github.com/JMagers/chanpy,
github.com/synx-ai/openapi2md,num_dependents_deps.dev:0
github.com/rderoldan1/usagewatch_ext,num_dependents_deps.dev:4
github.com/xyzingh/serialize-structured-data,num_dependents_deps.dev:0
github.com/disjukr/connect-react-context,num_dependents_deps.dev:0
github.com/taion/flux-resource-marty,num_dependents_deps.dev:0
github.com/kaliber5/ember-bootstrap-cp-validations,
github.com/bigamasta/aspectify,num_dependents_deps.dev:0
github.com/embulk/embulk-output-s3,num_dependents_deps.dev:0
github.com/mathieuleclaire/scaladget,num_dependents_deps.dev:0
github.com/fusion-engineering/bcm283x-linux-gpio,num_dependents_deps.dev:0
github.com/spacemanspiff2007/HABApp,
github.com/vijaypatoliya/screenshotlayer-node,num_dependents_deps.dev:0
github.com/lakowske/proxy-by-directory,num_dependents_deps.dev:0
github.com/JiaweiZhuang/xESMF,
github.com/Minwe/markit-json,num_dependents_deps.dev:0
github.com/bennyn/trading-signals,num_dependents_deps.dev:0
github.com/claudewowo/welabx-g6,num_dependents_deps.dev:0
github.com/Araozu/misti,num_dependents_deps.dev:0
github.com/BuGlessRB/websocket-lowfat-promise,num_dependents_deps.dev:0
github.com/ihgazni2/neggen,
github.com/Salesflare/material,num_dependents_deps.dev:0
github.com/msmiley/volante-express,num_dependents_deps.dev:0
github.com/bergos/hydra-core,num_dependents_deps.dev:0
github.com/arwazjamal/editorjs-inline-font-family,num_dependents_deps.dev:0
github.com/sepmein/twone,
github.com/MarkNjunge/eslint-config-ts,num_dependents_deps.dev:0
github.com/PowerPan/ioBroker.tunnelbroker-endpoint-updater,num_dependents_deps.dev:0
github.com/CodePeakStudio/mic-recorder-to-mp3,
github.com/mgeiger/tekpower,
github.com/PaluchLabUCL/DeformingMesh3D-plugin,
github.com/kmantanoo/hello-world,num_dependents_deps.dev:0
github.com/Dean177/splitwise-node,num_dependents_deps.dev:0
github.com/tomaka/hlua,num_dependents_deps.dev:0
github.com/dnode/dwebserver,num_dependents_deps.dev:0
github.com/hekard2l/aws-quick-metric,num_dependents_deps.dev:0
github.com/94JuHo/cwru_py3,
github.com/rubocop-hq/rubocop-performance,"criticality_score:0.609550,num_dependents_deps.dev:52"
github.com/stefanmaric/griddity,num_dependents_deps.dev:0
github.com/jlakkis/CarDEC,
github.com/brooklyncentral/brooklyn-ambari,num_dependents_deps.dev:0
github.com/easy-templates/easy-base-repository,num_dependents_deps.dev:0
github.com/luxas/zapr,num_dependents_deps.dev:0
github.com/dvonthenen/cluster-api,num_dependents_deps.dev:0
github.com/coderaiser/node-onezip,num_dependents_deps.dev:50
github.com/nanguoyu/SemiFlow,
github.com/groupher/link,num_dependents_deps.dev:0
github.com/ram-jayapalan/filesplit,
github.com/shabunin/mythermostat,num_dependents_deps.dev:0
github.com/ecommerce-standards/serialize-order-json,num_dependents_deps.dev:0
github.com/Accruent/zoomba,
github.com/vincentdh/vue-testvince,num_dependents_deps.dev:0
github.com/aiwizo/pytorch-datastream,
github.com/mbj36/vue-burger-menu,num_dependents_deps.dev:0
github.com/nayutaya/geodelta-js,num_dependents_deps.dev:0
github.com/ArtellaPipe/artellapipe-libs-arnold,
github.com/canburaks/web-components,num_dependents_deps.dev:0
github.com/server-state/mysql-state-module,
github.com/htmlacademy/project-search,num_dependents_deps.dev:0
github.com/onosproject/onos-helm-charts,num_dependents_deps.dev:0
github.com/lccgov/generator-lcc-sharepointpnp,num_dependents_deps.dev:0
github.com/Samuar/l2q,
github.com/mishbahr/django-fwdform,
github.com/MozillaFoundation/javascript-style-guide,num_dependents_deps.dev:0
github.com/liuxuech/packages,num_dependents_deps.dev:0
github.com/Criptext/Monkey-API-Node,num_dependents_deps.dev:0
github.com/googleapis/google-auth-library-python-httplib2,Google
github.com/Tencent/bk-cmdb,"criticality_score:0.597470,num_dependents_deps.dev:0"
github.com/sigwinch28/miniserve,num_dependents_deps.dev:0
github.com/SirLez/BotSAmino,
github.com/rohan-kumar1998/go-codes,num_dependents_deps.dev:0
github.com/samsha1971/gulp-aes,num_dependents_deps.dev:0
github.com/syntax-corp/discordpy-replit-heroku,
github.com/AndersDeath/owlrun,num_dependents_deps.dev:0
github.com/Kenny407/prettier-config,num_dependents_deps.dev:0
github.com/risq/investigator,num_dependents_deps.dev:0
github.com/stdiopt/httpserve,num_dependents_deps.dev:0
github.com/jaraco/jaraco.fabric,
github.com/tripl-ai/arc,num_dependents_deps.dev:0
github.com/LORD-MicroStrain/MSCL,Google
github.com/graham33/smartbox,
github.com/kragoth/Leaflet.FreeDraw,
github.com/czzczz/notshell,num_dependents_deps.dev:0
github.com/medjedqt/google-utils,
github.com/tianshimoyi/ginkgo-study,num_dependents_deps.dev:0
github.com/mattinsler/rest.node,num_dependents_deps.dev:10
github.com/ddrgis/project-lvl3-s270,num_dependents_deps.dev:0
github.com/PolymerLabs/template-instantiation-experiments,Google
github.com/markfinger/optional-django,
github.com/AlxndrJhn/ghsprint,
github.com/CNES/Pandora2D,
github.com/meg768/homebridge-telldus-tellstick-duo,num_dependents_deps.dev:0
github.com/anierzad/hostsman,num_dependents_deps.dev:0
github.com/WangShuwill/SpreadDatabase,num_dependents_deps.dev:0
github.com/pkfln/node-amx,num_dependents_deps.dev:0
github.com/vi/proptest-http,num_dependents_deps.dev:0
github.com/eugenesiow/super-image,
github.com/dutchsec/expvar,num_dependents_deps.dev:0
github.com/jcpalacios/weather-widget-codetest,num_dependents_deps.dev:0
github.com/cyberbotics/webots,criticality_score:0.591820
github.com/ewpratten/boop,num_dependents_deps.dev:0
github.com/yoyoyohamapi/grunt-buddha-woo,num_dependents_deps.dev:0
github.com/CMSgov/qpp-measures-data,num_dependents_deps.dev:0
github.com/Gailbear/dots-editor,
github.com/LeanSDK/leanes-delayable-addon,num_dependents_deps.dev:0
